provider,acronym,name,web_status,describe_score,define_score,define_bp_score,connection_score,flat_score,core_average,core_average_2dp,core_average_bp,core_average_bp_2dp,define_bp_source,weakest_metric,bp_categories,bp_language,submission_id,bp_version,bp_released,bp_url
bioportal,NIFDYS,Neuroscience Information Framework (NIF) Dysfunction Ontlogy,scored,9.93,5.56,5.56,7.23,10.0,8.18,8.18,8.18,8.18,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,16,"1.5 (December, 2012)",2018-04-11T18:08:58.000-07:00,https://bioportal.bioontology.org/ontologies/NIFDYS
bioportal,NIFSTD,Neuroscience Information Framework (NIF) Standard Ontology,scored,9.98,4.2,4.2,6.22,10.0,7.6,7.6,7.6,7.6,"same_as_strict (1.0 result, not re-checked)",Define,All_Organisms;Anatomy;Biological_Process;Cell;Cellular_anatomy_;Dysfunction;Molecule;Neurologic_Disease;Neurological_Disorder;Other;Subcellular;Subcellular_anatomy,OWL,27,"3.1 - January 15, 2018",2018-02-10T18:06:57.000-08:00,https://bioportal.bioontology.org/ontologies/NIFSTD
bioportal,NIFSUBCELL,Neuroscience Information Framework (NIF) Subcellular Ontology,scored,9.98,4.63,4.63,0.19,10.0,6.199999999999999,6.2,6.199999999999999,6.2,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,1,1.3 (May 2012),2012-05-31T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NIFSUBCELL
bioportal,NIGO,Neural-Immune Gene Ontology,scored,10.0,6.58,6.58,7.89,10.0,8.6175,8.62,8.6175,8.62,"same_as_strict (1.0 result, not re-checked)",Define,Biological_Process;Human;Other,OBO,2,v1,2010-09-12T00:00:00.000-07:00,https://bioportal.bioontology.org/ontologies/NIGO
bioportal,NIHSS,National Institutes of Health Stroke Scale Ontology,scored,9.89,0.33,0.33,0.0,7.0,4.305,4.3,4.305,4.3,"same_as_strict (1.0 result, not re-checked)",Connection,Neurologic_Disease,OWL,15,2024/06,2024-07-17T18:10:25.000-07:00,https://bioportal.bioontology.org/ontologies/NIHSS
bioportal,NIO,Neuropsychological Integrative Ontology,scored,10.0,1.72,1.72,8.02,10.0,7.4350000000000005,7.44,7.4350000000000005,7.44,"same_as_strict (1.0 result, not re-checked)",Define,Neurologic_Disease,OWL,2,"v15
Heneka comments / shifs / modifications integrated",2020-03-24T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NIO
bioportal,NIRS,Non-invasive Respiratory Support Ontology,scored,9.41,4.62,4.62,2.54,10.0,6.6425,6.64,6.6425,6.64,"same_as_strict (1.0 result, not re-checked)",Connection,Health;Vocabularies,OWL,2,,2026-01-19T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NIRS
bioportal,NIST_GEL,NIST Genome Editing Lexicon,scored,9.81,5.31,5.31,5.51,10.0,7.657500000000001,7.66,7.657500000000001,7.66,"same_as_strict (1.0 result, not re-checked)",Define,Gene_Product;Genomic_and_Proteomic;Molecule,OWL,8,2.2,2020-11-23T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NIST_GEL
bioportal,NLMVS,NIH NLM Value Sets,scored,10.0,0.0,0.0,7.78,4.0,5.445,5.44,5.445,5.44,"same_as_strict (1.0 result, not re-checked)",Define,,SKOS,1,1.0,2015-07-14T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NLMVS
bioportal,NLN,NLighten Ontology,scored,10.0,5.24,5.24,2.31,10.0,6.8875,6.89,6.8875,6.89,"same_as_strict (1.0 result, not re-checked)",Connection,Other,OWL,1,2018-02-28,2018-03-08T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NLN
bioportal,NMDCO,NMDC Ontology,scored,10.0,5.77,5.77,7.44,10.0,8.3025,8.3,8.3025,8.3,"same_as_strict (1.0 result, not re-checked)",Define,Other;Plant,OWL,8,2024-03-15,2024-03-15T18:10:27.000-07:00,https://bioportal.bioontology.org/ontologies/NMDCO
bioportal,NMOBR,NeuroMorpho.Org brain region ontologies,scored,10.0,0.0,0.0,1.33,10.0,5.3325,5.33,5.3325,5.33,"same_as_strict (1.0 result, not re-checked)",Define,Cellular_anatomy_;Development;Gross_Anatomy;Mouse_Anatomy;Phenotype,OWL,36,2.0,2019-11-22T18:11:48.000-08:00,https://bioportal.bioontology.org/ontologies/NMOBR
bioportal,NMOSP,NeuroMorpho.Org species ontology,scored,9.99,0.0,0.0,3.73,10.0,5.93,5.93,5.93,5.93,"same_as_strict (1.0 result, not re-checked)",Define,All_Organisms,OWL,22,1.3,2019-11-22T18:12:34.000-08:00,https://bioportal.bioontology.org/ontologies/NMOSP
bioportal,NMR,NMR-Controlled Vocabulary,scored,10.0,2.81,2.81,1.42,10.0,6.0575,6.06,6.0575,6.06,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources;Chemical;Molecule;Other;Physicochemical;Protein;Subcellular;Vocabularies,OWL,12,1.1.0,2019-11-12T18:13:41.000-08:00,https://bioportal.bioontology.org/ontologies/NMR
bioportal,NND_CH,NND_Clinical_history,scored,9.91,0.32,0.32,6.12,10.0,6.5875,6.59,6.5875,6.59,"same_as_strict (1.0 result, not re-checked)",Define,Neurological_Disorder,OBO,2,1,2023-08-07T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NND_CH
bioportal,NND_ND,NND_Neuropathological_Diagnosis,scored,9.91,0.0,0.0,0.41,9.0,4.83,4.83,4.83,4.83,"same_as_strict (1.0 result, not re-checked)",Define,Neurological_Disorder,OWL,2,2023-03-31,2023-08-07T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NND_ND
bioportal,NOMEN,NOMEN - A nomenclatural ontology for biological names,scored,9.96,0.35,0.35,3.06,10.0,5.8425,5.84,5.8425,5.84,"same_as_strict (1.0 result, not re-checked)",Define,Other,OWL,17,,2025-10-13T18:09:03.000-07:00,https://bioportal.bioontology.org/ontologies/NOMEN
bioportal,NONRCTO,Non-Randomized Controlled Trials Ontology,scored,8.34,2.39,2.39,2.45,10.0,5.795,5.8,5.795,5.8,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,1,2.0,2012-01-18T00:00:00.000-08:00,https://bioportal.bioontology.org/ontologies/NONRCTO
bioportal,NPDX,Neuropathologic Diagnoses,scored,9.99,0.0,0.0,0.0,10.0,4.9975000000000005,5.0,4.9975000000000005,5.0,"same_as_strict (1.0 result, not re-checked)",Define,Neurologic_Disease;Neurological_Disorder,OWL,8,1.52,2026-08-21T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NPDX
bioportal,NPI,Non-Pharmacological Interventions (NPIs),scored,10.0,0.0,0.0,0.0,7.0,4.25,4.25,4.25,4.25,"same_as_strict (1.0 result, not re-checked)",Define,Health,OWL,5,Version 8,2018-02-01T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NPI
bioportal,NPO,NanoParticle Ontology,scored,10.0,0.43,7.46,3.86,10.0,6.0725,6.07,7.83,7.83,http://purl.bioontology.org/ontology/npo#definition [bioportal_definitionProperty + detected_by_name],Define,Chemical,OWL,31,2011-12-08 (yyyy-mm-dd),2011-02-12T00:00:00.000-08:00,https://bioportal.bioontology.org/ontologies/NPO
bioportal,NPOKB,Neuron Phenotype Ontology,scored,6.21,0.07,0.07,4.4,10.0,5.17,5.17,5.17,5.17,"same_as_strict (1.0 result, not re-checked)",Define,Cell;Cellular_anatomy_;Phenotype,OWL,22,2026-03-19,2026-03-19T18:10:24.000-07:00,https://bioportal.bioontology.org/ontologies/NPOKB
bioportal,NRO,NeuralReprogrammingOntology,scored,9.89,0.02,0.02,4.88,10.0,6.1975,6.2,6.1975,6.2,"same_as_strict (1.0 result, not re-checked)",Define,Biomedical_Resources;Cell;Neurologic_Disease;Phenotype,OWL,1,1.0.0,2022-10-10T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NRO
bioportal,NUCLEON,Nuclide and Element Ontology,scored,10.0,0.13,0.13,8.66,7.0,6.4475,6.45,6.4475,6.45,"same_as_strict (1.0 result, not re-checked)",Define,Chemical;Imaging;Molecule;Other;Physicochemical;Vocabularies,OWL,3,0.9,2026-08-30T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/NUCLEON
bioportal,O-REXTECH,OSIRIS-REx Analytical Technique,scored,9.84,0.6,0.6,8.69,4.0,5.7825,5.78,5.7825,5.78,"same_as_strict (1.0 result, not re-checked)",Define,Vocabularies,SKOS,2,0.0.2,2022-09-08T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/O-REXTECH
bioportal,O3,Operational Ontology for Oncology ,scored,10.0,2.11,2.11,7.09,10.0,7.3,7.3,7.3,7.3,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,5,2.0,2026-06-15T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/O3
bioportal,OA,Web Annotation Ontology,scored,9.35,5.15,5.15,0.0,6.0,5.125,5.12,5.125,5.12,"same_as_strict (1.0 result, not re-checked)",Connection,Upper_Level_Ontology,OWL,4,2016-11-12T21:28:11Z,2017-07-17T18:07:10.000-07:00,https://bioportal.bioontology.org/ontologies/OA
bioportal,OAE,Ontology of Adverse Events,scored,10.0,6.31,6.31,2.59,10.0,7.225,7.22,7.225,7.22,"same_as_strict (1.0 result, not re-checked)",Connection,Health,OWL,172,1.2.54,2026-04-07T18:11:14.000-07:00,https://bioportal.bioontology.org/ontologies/OAE
bioportal,OARCS,Ontology of Arthropod Circulatory Systems,scored,4.87,3.15,3.15,3.97,10.0,5.4975000000000005,5.5,5.4975000000000005,5.5,"same_as_strict (1.0 result, not re-checked)",Define,Anatomy,OWL,2,2019-04-18,2019-04-18T18:06:26.000-07:00,https://bioportal.bioontology.org/ontologies/OARCS
bioportal,OBA,Ontology of Biological Attributes,scored,10.0,4.3,4.3,7.1,10.0,7.85,7.85,7.85,7.85,"same_as_strict (1.0 result, not re-checked)",Define,Phenotype,OWL,29,2026-07-14,2026-07-14T18:14:24.000-07:00,https://bioportal.bioontology.org/ontologies/OBA
bioportal,OBCS,Ontology of Biological and Clinical Statistics,scored,10.0,6.21,6.21,3.1,10.0,7.327500000000001,7.33,7.327500000000001,7.33,"same_as_strict (1.0 result, not re-checked)",Connection,Other,OWL,15,2023-12-08,2023-12-21T18:12:19.000-08:00,https://bioportal.bioontology.org/ontologies/OBCS
bioportal,OBEST,Ontology of Bioethics and Ethics of Science & Technology,scored,10.0,6.08,6.08,1.76,10.0,6.96,6.96,6.96,6.96,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources;Development;Health;Human;Other,OWL,2,1.0.1,2025-11-05T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OBEST
bioportal,OBI,Ontology for Biomedical Investigations,scored,10.0,6.38,6.38,3.07,10.0,7.3625,7.36,7.3625,7.36,"same_as_strict (1.0 result, not re-checked)",Connection,Experimental_Conditions,OWL,66,2026-07-27,2026-08-07T18:08:15.000-07:00,https://bioportal.bioontology.org/ontologies/OBI
bioportal,OBIB,Ontology for Biobanking,scored,10.0,5.63,5.63,1.32,10.0,6.7375,6.74,6.7375,6.74,"same_as_strict (1.0 result, not re-checked)",Connection,Health,OWL,14,2023-04-05,2023-05-12T18:11:27.000-07:00,https://bioportal.bioontology.org/ontologies/OBIB
bioportal,OBIWS,Bioinformatics Web Service Ontology,scored,10.0,5.29,5.29,3.51,9.0,6.949999999999999,6.95,6.949999999999999,6.95,"same_as_strict (1.0 result, not re-checked)",Connection,Other,OWL,2,Release v1.1,2012-12-18T00:00:00.000-08:00,https://bioportal.bioontology.org/ontologies/OBIWS
bioportal,OBI_BCGO,Beta Cell Genomics Ontology,scored,10.0,6.16,6.16,2.99,10.0,7.2875,7.29,7.2875,7.29,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,14,2015-07-08,2015-08-20T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OBI_BCGO
bioportal,OBI_IEE,The Ontology for Biomedical Investigation based Inner Ear Electrophysiology ,scored,10.0,6.44,6.44,3.24,10.0,7.42,7.42,7.42,7.42,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,1,2018-05-23,2019-08-31T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OBI_IEE
bioportal,OBOE,The Extensible Observation Ontology,scored,10.0,1.18,1.18,6.1,10.0,6.82,6.82,6.82,6.82,same_as_strict,Define,,OWL,4,Version 1.2,2019-09-17T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OBOE
bioportal,OBOE-SBC,Santa Barbara Coastal Observation Ontology,scored,10.0,1.08,1.08,2.88,10.0,5.99,5.99,5.99,5.99,"same_as_strict (1.0 result, not re-checked)",Define,Other,OWL,1,Version 1.0,2010-08-12T00:00:00.000-07:00,https://bioportal.bioontology.org/ontologies/OBOE-SBC
bioportal,OBOREL,Relations Ontology,scored,9.84,5.15,5.15,5.67,8.0,7.165,7.16,7.165,7.16,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,46,2026-09-04,2026-09-07T18:08:33.000-07:00,https://bioportal.bioontology.org/ontologies/OBOREL
bioportal,OBS,OntoBioStat,scored,6.48,0.76,0.76,6.25,10.0,5.8725000000000005,5.87,5.8725000000000005,5.87,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,5,,2022-12-19T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OBS
bioportal,OCCO,Occupation Ontology,scored,10.0,4.55,4.55,4.32,10.0,7.2175,7.22,7.2175,7.22,"same_as_strict (1.0 result, not re-checked)",Connection,Human;Other,OWL,5,2023-08-20,2023-09-01T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OCCO
bioportal,OCD,Obsessive-Compulsive Disorder Ontology,scored,10.0,0.19,0.19,0.1,10.0,5.0725,5.07,5.0725,5.07,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources;Health;Taxonomic_Classification,OWL,11,1.2,2025-07-29T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OCD
bioportal,OCDM,Ontology of Craniofacial Development and Malformation,empty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,same_as_strict,Describe,Anatomy;Development,OWL,8,1.10.0,2023-11-08T18:10:42.000-08:00,https://bioportal.bioontology.org/ontologies/OCDM
bioportal,OCE,Ontology of Chemical Elements,scored,9.96,3.18,3.18,3.14,10.0,6.57,6.57,6.57,6.57,"same_as_strict (1.0 result, not re-checked)",Connection,Physicochemical,OWL,2,Vision Release: 1.0.29,2020-02-28T18:11:00.000-08:00,https://bioportal.bioontology.org/ontologies/OCE
bioportal,OCHV,Ontology of Consumer Health Vocabulary,scored,10.0,0.0,0.0,3.84,9.0,5.71,5.71,5.71,5.71,"same_as_strict (1.0 result, not re-checked)",Define,Vocabularies,OWL,2,1,2016-01-21T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OCHV
bioportal,OCIMIDO,Ocular Immune-Mediated Inflammatory Diseases Ontology,scored,9.98,2.91,2.91,7.7,10.0,7.6475,7.65,7.6475,7.65,"same_as_strict (1.0 result, not re-checked)",Define,Phenotype,OWL,2,1.2,2020-07-07T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OCIMIDO
bioportal,OCMR,Ontology of Chinese Medicine for Rheumatism,scored,10.0,5.57,5.57,5.9,10.0,7.8675,7.87,7.8675,7.87,"same_as_strict (1.0 result, not re-checked)",Define,Health;Human,OWL,3,Vision Release; 1.0.11,2017-04-20T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OCMR
bioportal,OCO,OpenCareOntology ,scored,5.04,2.7,2.7,2.94,10.0,5.17,5.17,5.17,5.17,"same_as_strict (1.0 result, not re-checked)",Define,Biomedical_Resources;Health;Vocabularies,OWL,2,1.1,2023-05-05T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OCO
bioportal,OCRE,Ontology of Clinical Research,scored,10.0,5.15,5.15,2.77,10.0,6.98,6.98,6.98,6.98,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources,OWL,23,Revision 315,2013-06-21T00:00:00.000-07:00,https://bioportal.bioontology.org/ontologies/OCRE
bioportal,OCS,A Foundational Ontology for Computational Sociology,scored,9.98,6.91,6.91,7.91,10.0,8.7,8.7,8.7,8.7,"same_as_strict (1.0 result, not re-checked)",Define,Other;Upper_Level_Ontology,OWL,4,,2025-10-14T18:11:29.000-07:00,https://bioportal.bioontology.org/ontologies/OCS
bioportal,OCVDAE,Ontology of Cardiovascular Drug Adverse Events,scored,10.0,3.86,3.86,5.09,10.0,7.2375,7.24,7.2375,7.24,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,2,Vision Release; 1.0.4,2016-12-29T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OCVDAE
bioportal,OC_E,OntoCaimer_Examples,scored,2.13,0.0,0.0,7.84,7.0,4.2425,4.24,4.2425,4.24,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,1,,2025-09-25T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OC_E
bioportal,ODAE,Ontology of Drug Adverse Events,scored,10.0,2.52,2.52,2.98,10.0,6.375,6.38,6.375,6.38,"same_as_strict (1.0 result, not re-checked)",Define,Health,OWL,1,Vision Release: 1.0.08,2019-01-12T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/ODAE
bioportal,ODENTIFYHUMAN,Ontology for Forensic Human Identification by Dental Evidence and Source Conclusions,not_downloadable,,,,,,,,,,,,Biomedical_Resources;Health;Human;Imaging;Vocabularies,OWL,1,,2026-08-25T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/ODENTIFYHUMAN
bioportal,ODFA,Ontology of Dental Care-Related Fear and Anxiety,scored,9.96,6.61,6.61,5.68,9.0,7.8125,7.81,7.8125,7.81,"same_as_strict (1.0 result, not re-checked)",Connection,Health,OWL,6,2026-04-03,2026-04-09T18:16:30.000-07:00,https://bioportal.bioontology.org/ontologies/ODFA
bioportal,ODHT,Digital Health Technologies,scored,9.99,0.31,0.31,7.72,8.0,6.505,6.5,6.505,6.5,"same_as_strict (1.0 result, not re-checked)",Define,Health,OWL,2,0.2,2022-08-30T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/ODHT
bioportal,ODNAE,Ontology of Drug Neuropathy Adverse Events,scored,9.99,2.45,2.45,4.53,9.0,6.492500000000001,6.49,6.492500000000001,6.49,"same_as_strict (1.0 result, not re-checked)",Define,Health;Human,OWL,3,Vision Release; 1.0.13,2016-05-16T18:09:11.000-07:00,https://bioportal.bioontology.org/ontologies/ODNAE
bioportal,OF,OntoFood,scored,5.67,0.0,0.0,1.33,10.0,4.25,4.25,4.25,4.25,"same_as_strict (1.0 result, not re-checked)",Define,Biological_Process;Health,OWL,1,1.0,2015-12-26T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OF
bioportal,OFDSIPT,Ontology for Data Science in Practice (trial),scored,9.36,0.0,0.0,0.73,8.0,4.5225,4.52,4.5225,4.52,"same_as_strict (1.0 result, not re-checked)",Define,,OWL,1,,2025-11-20T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OFDSIPT
bioportal,OFL,A comprehensive ontology of flaps in reconstructive surgery,scored,10.0,6.08,6.08,6.99,10.0,8.2675,8.27,8.2675,8.27,"same_as_strict (1.0 result, not re-checked)",Define,Anatomy;Biomedical_Resources;Health;Human,OWL,3,2.1.0,2026-05-12T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OFL
bioportal,OFSMR,Open Predictive Microbiology Ontology,scored,9.94,0.0,0.0,0.0,10.0,4.984999999999999,4.98,4.984999999999999,4.98,"same_as_strict (1.0 result, not re-checked)",Define,Biomedical_Resources;Vocabularies,OWL,19,0.4,2015-11-23T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OFSMR
bioportal,OGCO,OriGinal Chemical Ontology,scored,10.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,5.0,"same_as_strict (1.0 result, not re-checked)",Define,Chemical,OWL,1,,2025-01-09T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OGCO
bioportal,OGDI,Ontology for Genetic Disease Investigations,scored,5.45,1.0,1.0,5.23,10.0,5.42,5.42,5.42,5.42,"same_as_strict (1.0 result, not re-checked)",Define,Experimental_Conditions,OWL,3,1.0,2013-01-30T00:00:00.000-08:00,https://bioportal.bioontology.org/ontologies/OGDI
bioportal,OGG,Ontology of Genes and Genomes,scored,10.0,2.08,2.08,0.02,10.0,5.525,5.52,5.525,5.52,"same_as_strict (1.0 result, not re-checked)",Connection,Gene_Product;Genomic_and_Proteomic;Human,OWL,3,Vision Release: 1.0.59,2016-12-02T18:08:15.000-08:00,https://bioportal.bioontology.org/ontologies/OGG
bioportal,OGG-MM,Ontology of Genes and Genomes - Mouse,scored,10.0,2.18,2.18,0.01,10.0,5.547499999999999,5.55,5.547499999999999,5.55,"same_as_strict (1.0 result, not re-checked)",Connection,Biomedical_Resources;Genomic_and_Proteomic;Molecule,OWL,5,Vision Release: 1.0.66,2018-03-23T18:09:51.000-07:00,https://bioportal.bioontology.org/ontologies/OGG-MM
bioportal,OGI,Ontology for Genetic Interval,scored,8.96,1.59,1.59,4.43,9.0,5.995,6.0,5.995,6.0,"same_as_strict (1.0 result, not re-checked)",Define,Genomic_and_Proteomic,OWL,18,2.0,2015-08-20T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OGI
bioportal,OGMD,Ontology of Glucose Metabolism Disorder,scored,9.93,0.0,0.0,0.0,10.0,4.9825,4.98,4.9825,4.98,"same_as_strict (1.0 result, not re-checked)",Define,Human,OBO,46,1,2021-07-23T18:10:44.000-07:00,https://bioportal.bioontology.org/ontologies/OGMD
bioportal,OGMS,Ontology for General Medical Science,scored,10.0,5.0,5.0,1.98,10.0,6.745,6.74,6.745,6.74,"same_as_strict (1.0 result, not re-checked)",Connection,,OWL,22,2021-08-19,2021-09-09T18:14:48.000-07:00,https://bioportal.bioontology.org/ontologies/OGMS
bioportal,OGR,Ontology of Geographical Region,scored,9.75,5.66,5.66,0.0,8.0,5.8525,5.85,5.8525,5.85,"same_as_strict (1.0 result, not re-checked)",Connection,Vocabularies,OWL,2,1.1,2008-03-08T00:00:00.000-08:00,https://bioportal.bioontology.org/ontologies/OGR
bioportal,OGROUP,Orthologous Group Ontology,scored,5.0,2.38,2.38,0.0,0.0,1.845,1.84,1.845,1.84,"same_as_strict (1.0 result, not re-checked)",Connection,Gene_Product,OWL,1,1.0,2016-02-01T00:00:00.000+00:00,https://bioportal.bioontology.org/ontologies/OGROUP
bioportal,OGSF,Ontology for Genetic Susceptibility Factor,scored,9.52,3.0,3.0,4.36,9.0,6.47,6.47,6.47,6.47,"same_as_strict (1.0 result, not re-checked)",Define,Genomic_and_Proteomic;Health;Human,OWL,11,2.0,2019-03-15T18:14:43.000-07:00,https://bioportal.bioontology.org/ontologies/OGSF
bioportal,OHD,The Oral Health and Disease Ontology,scored,10.0,5.46,5.46,5.98,10.0,7.86,7.86,7.86,7.86,"same_as_strict (1.0 result, not re-checked)",Define,Health,OWL,9,2026-03-16,2026-03-16T18:13:36.000-07:00,https://bioportal.bioontology.org/ontologies/OHD
